NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
121.5,408453,441581,465919,15113,332767,106537,
122.5,401457,425946,406682,11588,311418,100082,
123.5,394926,408899,350714,9059,290900,94762,
124.5,388771,390902,299151,7245,271518,90648,
125.5,382895,372399,252694,5944,253483,87638,
126.5,377196,353792,211655,5016,236915,85515,
127.5,371569,335436,176029,4362,221849,84023,
128.5,365910,317631,145571,3918,208257,82916,
129.5,360117,300618,119872,3639,196061,81995,
130.5,354093,284586,98432,3498,185152,81111,
131.5,347749,269670,80713,3482,175404,80163,
132.5,341006,255961,66184,3590,166685,79088,
133.5,333798,243513,54342,3834,158872,77850,
134.5,326073,232345,44737,4236,151848,76429,
135.5,317797,222453,36972,4838,145515,74818,
136.5,308952,213813,30708,5704,139794,73014,
137.5,299541,206389,25660,6929,134630,71020,
138.5,289582,200133,21593,8654,129991,68837,
139.5,279114,194993,18316,11084,125877,66462,
140.5,268192,190912,15671,14518,122323,63887,
141.5,256883,187830,13535,19388,119409,61097,
142.5,245269,185688,11807,26312,117269,58066,
143.5,233439,184422,10408,36160,116107,54770,
144.5,221488,183971,9275,50137,116218,51215,
145.5,209516,184269,8359,69868,118003,47526,
146.5,197619,185246,7619,97472,121989,44162,
147.5,185892,186830,7025,135580,128832,42330,
148.5,174422,188943,6553,187265,139296,44366,
149.5,163289,191498,6183,255782,154188,52995,
150.5,152561,194404,5903,344072,174235,69556,
151.5,142297,197561,5699,453963,199880,93802,
152.5,132545,200863,5565,585102,231019,124770,
153.5,123338,204195,5493,733783,266702,160949,
154.5,114701,207439,5481,891986,304902,199999,
155.5,106648,210474,5525,1047087,342433,238581,
156.5,99181,213178,5626,1182727,375178,272507,
157.5,92298,215433,5785,1281072,398647,297270,
158.5,85986,217129,6002,1326273,408848,308889,
159.5,80229,218166,6283,1308359,403259,304877,
160.5,75006,218459,6632,1226316,381603,285009,
161.5,70294,217941,7055,1089172,346115,251595,
162.5,66065,216568,7561,914400,301149,209103,
163.5,62294,214318,8159,724010,252195,163212,
164.5,58954,211194,8861,539561,204643,119642,
165.5,56019,207221,9679,377785,162676,83186,
166.5,53463,202450,10629,248127,128667,57230,
167.5,51264,196948,11728,152669,103152,43109,
168.5,49400,190804,12996,87903,85276,38356,
169.5,47852,184115,14455,47321,73436,37711,
170.5,46604,176990,16130,23804,65882,37597,
171.5,45640,169542,18047,11184,61103,36905,
172.5,44950,161883,20236,4908,57994,35598,
