NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
212.5,34071910,33642203,26256090,34377876,32087020,1949490,
213.5,33769726,33304934,25833026,33378549,31571559,1915561,
214.5,33446648,32951099,25403558,32364835,31041535,1892285,
215.5,33103814,32581142,24968497,31340577,30498508,1880051,
216.5,32742389,32195531,24528659,30309517,29944024,1878827,
217.5,32363556,31794755,24084860,29275267,29379609,1888168,
218.5,31968511,31379327,23637909,28241294,28806760,1907257,
219.5,31558453,30949782,23188607,27210898,28226935,1934985,
220.5,31134580,30506676,22737741,26187195,27641548,1970040,
221.5,30698082,30050589,22286080,25173108,27051965,2011005,
222.5,30250137,29582118,21834372,24171352,26459495,2056435,
223.5,29791904,29101883,21383339,23184429,25865389,2104929,
224.5,29324518,28610525,20933677,22214624,25270836,2155173,
225.5,28849089,28108701,20486050,21263999,24676960,2205968,
226.5,28366696,27597090,20041089,20334394,24084817,2256250,
227.5,27878384,27076385,19599390,19427428,23495397,2305090,
228.5,27385163,26547299,19161514,18544505,22909621,2351697,
229.5,26888004,26010560,18727982,17686817,22328341,2395405,
230.5,26387837,25466909,18299278,16855350,21752343,2435672,
231.5,25885551,24917100,17875846,16050894,21182348,2472065,
232.5,25381992,24361902,17458090,15274053,20619009,2504250,
233.5,24877963,23802089,17046376,14525253,20062921,2531984,
234.5,24374223,23238447,16641030,13804757,19514614,2555104,
235.5,23871486,22671768,16242340,13112671,18974566,2573519,
236.5,23370422,22102845,15850557,12448959,18443196,2587200,
237.5,22871660,21532477,15465892,11813459,17920872,2596174,
238.5,22375783,20961460,15088525,11205887,17407914,2600515,
239.5,21883334,20390589,14718600,10625856,16904595,2600339,
240.5,21394813,19820653,14356229,10072886,16411145,2595796,
241.5,20910681,19252434,14001491,9546415,15927755,2587068,
242.5,20431359,18686703,13654440,9045809,15454578,2574358,
243.5,19957232,18124217,13315098,8570376,14991731,2557889,
244.5,19488648,17565720,12983464,8119374,14539301,2537902,
245.5,19025917,17011934,12659512,7692021,14097346,2514644,
246.5,18569320,16463564,12343196,7287504,13665896,2488372,
247.5,18119104,15921288,12034446,6904987,13244956,2459346,
248.5,17675485,15385759,11733178,6543619,12834510,2427827,
249.5,17238650,14857603,11439287,6202540,12434520,2394074,
250.5,16808761,14337412,11152657,5880889,12044930,2358338,
251.5,16385951,13825749,10873156,5577806,11665666,2320868,
252.5,15970331,13323141,10600641,5292443,11296639,2281901,
253.5,15561988,12830076,10334959,5023960,10937746,2241665,
254.5,15160987,12347009,10075948,4771537,10588870,2200374,
255.5,14767376,11874352,9823439,4534370,10249884,2158232,
256.5,14381181,11412479,9577259,4311681,9920650,2115426,
257.5,14002412,10961724,9337226,4102711,9601018,2072132,
258.5,13631065,10522378,9103158,3906731,9290833,2028507,
259.5,13267119,10094692,8874870,3723036,8989929,1984697,
260.5,12910542,9678876,8652175,3550952,8698136,1940829,
261.5,12561287,9275099,8434886,3389831,8415276,1897019,
262.5,12219299,8883488,8222817,3239055,8141165,1853366,
263.5,11884511,8504134,8015782,3098035,7875616,1809954,
264.5,11556848,8137087,7813600,2966211,7618437,1766856,
265.5,11236229,7782362,7616089,2843052,7369433,1724132,
266.5,10922562,7439936,7423074,2728053,7128406,1681830,
267.5,10615753,7109755,7234383,2620738,6895157,1639985,
268.5,10315702,6791730,7049848,2520659,6669485,1598626,
269.5,10022303,6485744,6869306,2427392,6451186,1557771,
270.5,9735447,6191650,6692600,2340538,6240059,1517430,
271.5,9455025,5909278,6519581,2259724,6035902,1477608,
272.5,9180923,5638431,6350102,2184597,5838513,1438302,
273.5,8913025,5378892,6184026,2114830,5647693,1399507,
274.5,8651217,5130423,6021222,2050113,5463244,1361211,
275.5,8395383,4892771,5861564,1990158,5284969,1323403,
276.5,8145407,4665666,5704937,1934697,5112677,1286066,
277.5,7901173,4448826,5551229,1883478,4946176,1249185,
278.5,7662568,4241958,5400337,1836268,4785283,1212743,
279.5,7429479,4044761,5252167,1792847,4629814,1176723,
280.5,7201795,3856926,5106630,1753013,4479591,1141107,
281.5,6979407,3678139,4963645,1716577,4334442,1105881,
282.5,6762208,3508084,4823138,1683362,4194198,1071031,
283.5,6550095,3346441,4685042,1653205,4058696,1036543,
284.5,6342965,3192893,4549297,1625953,3927777,1002408,
285.5,6140721,3047121,4415850,1601465,3801289,968617,
286.5,5943267,2908810,4284655,1579607,3679085,935164,
287.5,5750511,2777649,4155670,1560256,3561021,902044,
