NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
225.5,1121869,610723,307601,801805,710499,170744,
226.5,1116640,593081,292258,768153,692533,172166,
227.5,1109890,576334,278223,735534,674995,173196,
228.5,1101716,560449,265415,704028,657902,173839,
229.5,1092223,545393,253757,673696,641267,174109,
230.5,1081520,531132,243176,644584,625103,174020,
231.5,1069714,517632,233602,616723,609418,173587,
232.5,1056911,504860,224972,590128,594218,172827,
233.5,1043212,492783,217226,564805,579506,171757,
234.5,1028708,481369,210307,540748,565283,170395,
235.5,1013482,470588,204164,517941,551544,168756,
236.5,997606,460410,198750,496362,538282,166854,
237.5,981138,450808,194022,475981,525487,164700,
238.5,964127,441755,189941,456765,513147,162306,
239.5,946606,433225,186471,438675,501244,159679,
240.5,928597,425196,183581,421669,489761,156825,
241.5,910112,417646,181242,405703,478676,153746,
242.5,891151,410553,179428,390733,467967,150444,
243.5,871706,403900,178117,376712,457609,146919,
244.5,851762,397667,177289,363594,447578,143168,
245.5,831297,391839,176926,351332,437848,139189,
246.5,810287,386400,177012,339882,428395,134979,
247.5,788708,381335,177534,329197,419194,130535,
248.5,766536,376632,178481,319234,410221,125854,
249.5,743752,372278,179841,309952,401456,120935,
250.5,720342,368262,181605,301308,392879,115780,
251.5,696303,364572,183767,293263,384476,110392,
252.5,671639,361199,186317,285779,376234,104778,
253.5,646369,358132,189251,278820,368143,98949,
254.5,620526,355362,192562,272351,360200,92922,
255.5,594157,352880,196243,266338,352404,86717,
256.5,567325,350676,200289,260750,344760,80363,
257.5,540108,348741,204694,255557,337275,73896,
258.5,512599,347066,209452,250729,329962,67361,
259.5,484908,345642,214554,246239,322836,60813,
260.5,457152,344458,219994,242061,315916,54328,
261.5,429461,343504,225762,238170,309224,47999,
262.5,401973,342770,231848,234542,302783,41958,
263.5,374827,342242,238241,231155,296616,36391,
264.5,348165,341909,244926,227988,290747,31560,
265.5,322126,341756,251890,225019,285198,27829,
266.5,296842,341769,259115,222230,279989,25613,
267.5,272435,341931,266583,219603,275138,25209,
268.5,249018,342224,274272,217120,270659,26566,
269.5,226686,342628,282159,214765,266560,29301,
270.5,205519,343123,290219,212522,262846,32930,
271.5,185578,343686,298421,210376,259515,37058,
272.5,166906,344290,306737,208315,256562,41412,
273.5,149529,344910,315131,206326,253974,45815,
274.5,133453,345516,323568,204395,251733,50155,
275.5,118668,346077,332008,202513,249816,54359,
276.5,105148,346558,340410,200669,248196,58381,
277.5,92854,346926,348729,198855,246841,62191,
278.5,81737,347141,356920,197060,245714,65771,
279.5,71735,347165,364932,195278,244778,69110,
280.5,62783,346957,372715,193503,243990,72202,
281.5,54810,346475,380215,191727,243307,75044,
282.5,47740,345674,387378,189946,242685,77636,
283.5,41499,344512,394148,188156,242079,79978,
284.5,36012,342944,400467,186352,241444,82071,
285.5,31206,340928,406279,184532,240736,83917,
286.5,27011,338420,411525,182694,239913,85516,
287.5,23363,335382,416149,180836,238932,86869,
288.5,20198,331775,420095,178957,237756,87975,
289.5,17459,327567,423309,177057,236348,88836,
290.5,15096,322728,425740,175136,234675,89452,
291.5,13060,317235,427340,173195,232708,89821,
292.5,11310,311071,428064,171235,230420,89944,
293.5,9807,304226,427873,169257,227791,89823,
294.5,8517,296699,426734,167264,224804,89459,
295.5,7413,288498,424618,165258,221447,88855,
296.5,6466,279638,421507,163241,217713,88015,
297.5,5656,270146,417387,161215,213601,86944,
298.5,4963,260059,412255,159184,209115,85651,
299.5,4369,249422,406115,157151,204264,84143,
300.5,3861,238293,398982,155117,199063,82433,
301.5,3425,226736,390881,153088,193532,80532,
302.5,3052,214823,381844,151064,187696,78456,
303.5,2732,202637,371916,149050,181584,76221,
304.5,2458,190261,361150,147048,175229,73845,
305.5,2222,177788,349607,145061,168670,71346,
306.5,2020,165309,337359,143090,161945,68746,
307.5,1847,152917,324483,141139,155097,66066,
308.5,1699,140705,311065,139209,148169,63328,
309.5,1571,128760,297194,137302,141207,60553,
310.5,1463,117166,282966,135420,134254,57766,
311.5,1370,105998,268478,133564,127353,54987,
312.5,1292,95325,253828,131735,120545,52239,
313.5,1226,85204,239116,129935,113870,49544,
314.5,1171,75682,224438,128162,107363,46922,
315.5,1126,66796,209887,126419,101057,44392,
316.5,1090,58569,195553,124704,94979,41972,
317.5,1062,51014,181520,123018,89154,39679,
318.5,1042,44133,167863,121360,83600,37527,
319.5,1029,37918,154652,119728,78332,35528,
320.5,1024,32351,141945,118123,73361,33692,
321.5,1024,27406,129794,116542,68691,32024,
322.5,1032,23050,118239,114983,64326,30527,
323.5,1046,19246,107314,113447,60263,29199,
324.5,1067,15952,97038,111929,56497,28037,
325.5,1096,13124,87427,110428,53019,27030,
326.5,1131,10717,78484,108941,49818,26167,
327.5,1175,8686,70206,107466,46883,25434,
328.5,1227,6987,62583,106000,44199,24814,
329.5,1288,5578,55598,104541,41751,24290,
330.5,1359,4419,49229,103084,39523,23845,
331.5,1441,3475,43449,101627,37498,23462,
332.5,1535,2711,38227,100167,35660,23126,
333.5,1642,2100,33532,98701,33994,22824,
334.5,1764,1614,29329,97225,32483,22543,
335.5,1902,1231,25582,95736,31113,22273,
336.5,2058,932,22255,94230,29869,22006,
337.5,2234,701,19314,92705,28738,21736,
338.5,2432,523,16722,91158,27709,21456,
339.5,2655,387,14447,89586,26769,21165,
340.5,2905,285,12458,87985,25908,20857,
341.5,3185,208,10723,86354,25118,20532,
342.5,3498,151,9215,84689,24388,20187,
343.5,3847,109,7908,82990,23714,19823,
344.5,4236,78,6779,81254,23087,19438,
345.5,4667,55,5805,79479,22502,19033,
346.5,5145,39,4967,77665,21954,18608,
347.5,5672,27,4248,75812,21440,18163,
348.5,6253,19,3633,73918,20956,17700,
349.5,6891,13,3106,71984,20498,17219,
350.5,7588,9,2656,70010,20066,16722,
351.5,8347,6,2272,67999,19656,16210,
352.5,9171,4,1946,65952,19268,15686,
353.5,10061,3,1667,63870,18900,15151,
354.5,11018,2,1431,61757,18552,14608,
355.5,12041,1,1229,59615,18222,14060,
356.5,13130,0,1058,57450,17910,13512,
357.5,14281,0,913,55263,17614,12967,
358.5,15492,0,789,53061,17335,12430,
359.5,16756,0,684,50848,17072,11906,
360.5,18067,0,594,48629,16822,11400,
361.5,19416,0,518,46410,16586,10919,
362.5,20793,0,453,44197,16361,10469,
363.5,22188,0,397,41995,16145,10056,
364.5,23585,0,350,39812,15937,9684,
365.5,24973,0,309,37653,15734,9360,
366.5,26334,0,275,35524,15533,9085,
